wavelength,contribution
1904.0,0.018230503554783523
1287.0,0.018223606414831457
1241.0,0.018223577021401042
1242.0,0.018223360023581714
1903.0,0.018221701224200065
1151.0,0.018215834414833907
1125.0,0.018214630609133
1902.0,0.018212457767143905
1243.0,0.018209991439167194
1244.0,0.018207361409900286
988.0,0.018202864257661204
945.0,0.018198135910759538
1286.0,0.018198034522011807
1245.0,0.01818782627624195
1285.0,0.01818576038522915
1246.0,0.018181826426996905
1283.0,0.018178329000914237
1284.0,0.018175442352283702
1282.0,0.018173887266961716
1126.0,0.01817160779354496
1247.0,0.018167089692869932
1281.0,0.018166502351510107
1248.0,0.018163974335728094
1150.0,0.01816049053009673
1279.0,0.018157226601798235
1280.0,0.01815471343062688
1249.0,0.018149245096005146
1277.0,0.018141194578166195
1278.0,0.01813869402655513
1276.0,0.018135826199475354
1250.0,0.018134928952367766
987.0,0.018129362477647615
1251.0,0.018126592232548727
1252.0,0.01812484904857432
1149.0,0.0181232757415981
1127.0,0.01811860386423912
1275.0,0.018108913551187815
946.0,0.01810881039587477
1253.0,0.018105097203360683
1254.0,0.018100860669902217
1274.0,0.01809949149099464
1255.0,0.01808758928873
1269.0,0.01808206087919978
1270.0,0.01808055900424466
1271.0,0.018078897464707616
1148.0,0.018077284712261634
1267.0,0.018076650798145605
1273.0,0.018076385153621376
1268.0,0.01807569222211806
1256.0,0.0180747411008882
1272.0,0.018072046212960807
1128.0,0.01807155339561205
1265.0,0.018068983483230047
1266.0,0.01806805752994065
1257.0,0.01806579307904759
1264.0,0.018063067364135328
986.0,0.018057560722374088
1263.0,0.018055916571447745
1258.0,0.01805576712004115
1262.0,0.01805390812753636
1259.0,0.01805039441808978
1260.0,0.01804306972849803
1261.0,0.01804202140869834
1129.0,0.018035248465577892
1147.0,0.018028087098565425
1130.0,0.01799921364273647
985.0,0.017994939720958378
1146.0,0.01798750605402924
947.0,0.017963697411603093
1131.0,0.01795924792201532
984.0,0.017958820873056766
1145.0,0.01793948608065209
1132.0,0.017927166978707755
983.0,0.01792537231302735
1133.0,0.01790743570302313
1144.0,0.017904023469830405
982.0,0.01789329247547124
1134.0,0.017875568247133548
1143.0,0.017872487559991036
1142.0,0.01785396406013455
1135.0,0.01784788357624795
1141.0,0.01783747263977534
1136.0,0.01783619186581927
1137.0,0.01782984842548114
1140.0,0.017829522383892717
1138.0,0.017824433897183245
1139.0,0.01782107593317886
948.0,0.01781766071215633
949.0,0.017707829710919373
981.0,0.01768918174755074
950.0,0.0176142979038505
951.0,0.017425746359397715
952.0,0.01730495654219427
953.0,0.0171835893507966
954.0,0.017039125539953896
955.0,0.01699018381937772
956.0,0.016868826001672815
957.0,0.016807348607943404
958.0,0.016750104461170843
980.0,0.01668622253696616
959.0,0.01666697533361474
960.0,0.016593490202988486
961.0,0.016551041678737145
962.0,0.016526741820827556
963.0,0.016484248815668723
965.0,0.016461009355228255
966.0,0.016460793516625837
964.0,0.016427314826050348
967.0,0.016393967189350985
968.0,0.016385689884571796
970.0,0.01630101631411653
969.0,0.016286234715246622
975.0,0.01626312918293988
972.0,0.01625473506073083
973.0,0.016228210341313856
971.0,0.01622295970066559
974.0,0.016200520896143246
978.0,0.016174575732338804
976.0,0.016167367219216893
977.0,0.016147070995105525
979.0,0.016111298719516
